Establishment DUNS,Business Operation,NDC,Source NDC,Volume Per,Outermost Quantity Released,Outermost Quantity Distributed (Non-US),Outermost Package Type,Innermost Quantity Released,Innermost Quantity Distributed (Non-US),Innermost Package Type,Market Unknown
80354456,Manufacture,65121-069-08,,October,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-069-08,,November,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-069-08,,December,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-069-08,,Annual Total,0,0,CYLINDER,,,,No
80354456,Manufacture,65121-070-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,August,22032,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-070-01,,Annual Total,22032,0,BOX,,,,No
80354456,Manufacture,65121-071-08,,January,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,February,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,March,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,April,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,May,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,June,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,July,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,August,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,September,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,October,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,November,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,December,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-071-08,,Annual Total,0,0,BOTTLE: DROPPER,,,,No
80354456,Manufacture,65121-072-02,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-072-02,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-073-03,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,September,66228,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,October,30804,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,November,20964,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-073-03,,Annual Total,117996,0,BOTTLE,,,,No
80354456,Manufacture,65121-074-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-074-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,March,1809,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-075-04,,Annual Total,1809,0,TUBE,,,,No
80354456,Manufacture,65121-076-59,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-076-59,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-077-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-077-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-078-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,December,3414,0,BOX,,,,No
80354456,Manufacture,65121-078-00,,Annual Total,3414,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,January,11947,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,February,12650,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,June,25869,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,November,15180,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-079-00,,Annual Total,65646,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-080-01,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-081-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-081-00,,August,0,0,JAR,,,,No
